homeOdd,drawOdd,awayOdd,result,date,league,homeTeam,awayTeam,homeGoals,awayGoals
1.99,3.81,6.0,X,2023-06-28,ITA Serie A,Milan,Bayern,2,2
4.6,5.2,2.39,1,2020-11-03,SPA LaLiga,Juventus,PSG,2,0
4.76,5.24,4.27,1,2010-02-23,FRA Ligue 1,PSG,Bayern,2,1
2.59,3.66,1.59,2,2018-01-23,ENG PL,Chelsea,Bayern,0,1
2.82,2.75,3.98,1,2015-02-14,GER Bundesliga,Inter,Barcelona,3,0
2.88,4.43,5.87,2,2013-03-01,GER Bundesliga,Inter,PSG,0,1
3.97,4.31,3.25,X,2014-05-31,ENG PL,Manchester City,Juventus,4,4
3.06,3.59,2.21,2,2011-03-08,GER Bundesliga,Barcelona,Real Madrid,0,2
2.25,3.18,1.76,2,2021-02-26,FRA Ligue 1,Liverpool,PSG,4,5
2.51,2.85,1.98,2,2016-07-19,FRA Ligue 1,Liverpool,PSG,0,5
3.33,3.27,3.61,2,2011-10-17,GER Bundesliga,Inter,Liverpool,3,5
3.92,3.69,2.94,1,2017-01-22,ENG PL,Real Madrid,Manchester City,3,0
4.16,3.47,3.19,2,2014-05-11,SPA LaLiga,Juventus,Inter,0,3
1.83,2.79,2.52,1,2024-03-28,ENG PL,Manchester City,Milan,1,0
3.79,2.85,2.76,1,2018-08-18,FRA Ligue 1,Liverpool,Manchester City,5,2
4.1,4.61,4.03,2,2018-01-14,GER Bundesliga,Manchester City,Juventus,1,5
2.36,5.04,5.51,1,2013-07-10,SPA LaLiga,Milan,Manchester City,4,1
4.79,3.96,4.99,X,2023-04-29,SPA LaLiga,PSG,Real Madrid,5,5
1.4,4.09,3.87,1,2013-10-03,SPA LaLiga,PSG,Juventus,3,2
1.7,3.65,4.51,2,2015-01-11,ITA Serie A,Bayern,Barcelona,0,1
2.88,5.43,5.94,2,2012-02-10,GER Bundesliga,Barcelona,Milan,3,4
3.04,3.52,2.96,2,2012-03-02,FRA Ligue 1,Inter,Chelsea,0,3
2.78,5.06,3.32,1,2016-10-18,SPA LaLiga,Juventus,Real Madrid,2,1
3.34,3.09,2.87,1,2016-05-10,GER Bundesliga,Bayern,Milan,2,0
1.71,2.78,5.72,2,2011-04-20,GER Bundesliga,Chelsea,Manchester City,2,5
3.42,2.87,2.38,1,2015-01-22,ENG PL,Juventus,Milan,5,4
1.43,4.64,2.43,1,2012-12-23,ENG PL,PSG,Juventus,5,3
1.3,2.71,2.08,1,2022-01-27,FRA Ligue 1,Bayern,Juventus,4,3
2.14,4.13,2.83,1,2019-09-27,GER Bundesliga,Inter,Barcelona,5,4
2.4,3.25,5.08,1,2010-02-24,FRA Ligue 1,Chelsea,Inter,3,1
3.53,3.48,3.34,1,2013-12-14,SPA LaLiga,Chelsea,PSG,4,3
3.99,2.94,3.09,1,2010-03-17,ENG PL,Manchester City,Real Madrid,4,2
4.0,2.67,5.81,1,2018-05-21,GER Bundesliga,Juventus,Barcelona,5,4
1.86,5.19,3.15,1,2012-03-10,ITA Serie A,Inter,Real Madrid,1,0
1.61,5.3,3.18,1,2019-12-02,SPA LaLiga,PSG,Real Madrid,2,1
4.94,4.49,4.61,1,2013-04-14,ENG PL,Chelsea,Liverpool,5,2
3.91,5.47,3.08,1,2020-10-18,FRA Ligue 1,Inter,Real Madrid,4,3
4.1,5.48,5.49,2,2015-08-22,SPA LaLiga,Manchester City,Liverpool,0,4
3.26,3.29,3.35,2,2016-08-01,ITA Serie A,Bayern,Barcelona,2,5
2.8,4.92,1.79,2,2010-07-13,FRA Ligue 1,Milan,Liverpool,1,3
4.91,4.58,5.41,2,2010-10-22,FRA Ligue 1,Barcelona,Real Madrid,2,4
3.32,3.81,3.37,2,2015-11-24,GER Bundesliga,Juventus,PSG,4,5
3.14,2.57,3.27,2,2022-04-15,GER Bundesliga,Liverpool,Chelsea,2,4
1.74,4.4,2.0,X,2017-01-15,GER Bundesliga,Inter,Juventus,1,1
3.24,5.25,4.41,1,2022-07-05,ENG PL,Juventus,Inter,1,0
2.92,5.02,5.24,1,2017-07-17,GER Bundesliga,Inter,Barcelona,4,3
3.53,3.21,1.66,2,2012-03-29,SPA LaLiga,Liverpool,Manchester City,0,1
3.81,4.47,4.2,1,2022-09-09,ITA Serie A,Liverpool,Juventus,5,4
1.98,2.81,5.44,1,2021-09-22,SPA LaLiga,Liverpool,Manchester City,4,3
4.96,2.66,5.83,X,2022-06-11,SPA LaLiga,Chelsea,Real Madrid,1,1
4.3,5.45,4.79,1,2010-01-15,SPA LaLiga,Milan,Chelsea,5,1
2.2,2.62,4.48,2,2021-07-09,SPA LaLiga,Bayern,Juventus,2,4
3.97,2.73,2.63,X,2015-02-19,GER Bundesliga,Chelsea,Barcelona,3,3
4.58,4.86,3.18,2,2024-02-28,ITA Serie A,Inter,Barcelona,1,2
2.84,3.94,2.5,2,2015-08-25,ENG PL,Chelsea,PSG,1,4
3.49,4.82,5.4,2,2010-05-13,FRA Ligue 1,Manchester City,Milan,3,4
3.2,2.53,2.32,1,2015-05-04,FRA Ligue 1,Real Madrid,Chelsea,5,2
4.2,3.71,1.81,1,2010-04-23,ENG PL,Liverpool,Juventus,4,0
2.48,3.58,5.45,2,2010-01-08,ITA Serie A,Juventus,Manchester City,0,4
4.97,5.14,2.66,2,2011-12-20,ENG PL,PSG,Bayern,2,4
1.8,4.43,5.67,X,2015-12-06,SPA LaLiga,Real Madrid,Milan,5,5
2.48,4.63,2.3,2,2015-03-07,SPA LaLiga,Liverpool,Juventus,2,5
2.91,4.88,4.09,X,2017-11-18,ITA Serie A,Inter,Milan,2,2
3.16,3.59,2.46,1,2015-06-26,ITA Serie A,Inter,Liverpool,3,2
2.44,2.75,4.77,2,2017-08-16,FRA Ligue 1,Liverpool,Milan,4,5
4.07,4.33,1.8,1,2010-10-31,ENG PL,Real Madrid,Milan,4,0
3.36,3.89,2.46,X,2010-11-06,GER Bundesliga,Manchester City,Inter,1,1
3.1,5.03,2.71,2,2020-12-28,FRA Ligue 1,Real Madrid,Juventus,2,4
4.69,4.32,4.84,2,2023-12-30,ITA Serie A,Milan,PSG,3,5
1.41,5.39,3.46,2,2018-04-25,ENG PL,Bayern,Barcelona,1,2
1.59,4.25,5.55,1,2015-11-21,SPA LaLiga,Inter,Milan,3,1
1.21,5.45,2.32,2,2011-10-18,ITA Serie A,Juventus,Inter,0,1
4.69,3.24,5.91,1,2015-06-05,ITA Serie A,Chelsea,Juventus,4,3
2.51,3.13,2.79,2,2011-06-30,ENG PL,Real Madrid,Bayern,0,1
1.91,3.71,5.03,2,2020-08-18,FRA Ligue 1,PSG,Chelsea,1,5
4.12,3.94,3.04,1,2015-10-28,ENG PL,Real Madrid,Liverpool,5,1
3.05,5.43,1.8,2,2021-03-02,ENG PL,Barcelona,Liverpool,1,5
4.15,4.84,4.73,1,2010-01-07,ITA Serie A,Bayern,Milan,4,2
1.56,3.78,4.05,1,2022-06-09,FRA Ligue 1,Milan,Chelsea,2,1
1.83,2.81,5.43,2,2011-01-27,ENG PL,Barcelona,Chelsea,1,2
2.77,5.23,5.73,2,2011-02-20,ITA Serie A,Juventus,Real Madrid,1,3
2.05,3.74,5.31,2,2013-02-17,ENG PL,Juventus,PSG,0,3
2.17,4.41,1.69,2,2022-11-18,FRA Ligue 1,Juventus,Manchester City,0,4
2.22,5.1,5.37,1,2010-04-19,GER Bundesliga,Real Madrid,Barcelona,4,1
3.51,4.71,2.98,1,2011-12-08,ITA Serie A,Milan,PSG,3,0
1.56,3.13,3.55,2,2018-06-07,SPA LaLiga,Inter,Chelsea,0,3
3.73,2.85,4.86,1,2016-12-02,GER Bundesliga,Manchester City,Bayern,5,4
4.22,3.75,5.3,X,2012-12-28,ENG PL,Real Madrid,Bayern,0,0
2.94,3.74,3.31,X,2022-07-16,GER Bundesliga,Barcelona,Liverpool,1,1
4.12,4.27,4.6,2,2010-12-31,FRA Ligue 1,Inter,Bayern,2,4
1.95,3.23,5.96,1,2014-09-10,ITA Serie A,Inter,Barcelona,2,1
1.24,2.68,5.46,X,2024-04-14,FRA Ligue 1,Real Madrid,Chelsea,1,1
4.23,3.32,5.26,1,2019-02-02,ITA Serie A,Inter,Barcelona,4,1
4.03,3.48,4.39,X,2014-12-01,GER Bundesliga,Manchester City,Real Madrid,5,5
2.64,4.48,2.51,X,2019-09-11,ENG PL,Inter,Liverpool,1,1
1.69,4.59,4.77,1,2014-09-21,GER Bundesliga,Real Madrid,Bayern,3,0
4.87,4.69,3.89,1,2013-11-13,ENG PL,Bayern,Real Madrid,5,3
3.07,3.04,4.12,1,2011-12-20,GER Bundesliga,Liverpool,Barcelona,5,2
4.41,5.29,2.68,1,2024-03-19,ITA Serie A,Juventus,Bayern,5,0
2.17,4.2,1.75,1,2012-02-11,GER Bundesliga,Liverpool,Barcelona,5,4
3.02,4.7,5.01,1,2014-03-23,GER Bundesliga,Manchester City,Inter,5,3
2.76,2.66,5.78,2,2022-12-30,ITA Serie A,Milan,Chelsea,1,5
3.5,4.49,4.55,1,2019-04-05,GER Bundesliga,Juventus,Bayern,2,1
4.12,5.12,4.39,2,2014-01-15,SPA LaLiga,Juventus,Milan,2,5
4.43,4.55,6.0,1,2016-06-29,SPA LaLiga,Bayern,Milan,3,2
4.84,5.18,3.39,2,2012-08-03,ITA Serie A,Milan,Manchester City,1,5
2.88,4.66,5.71,1,2022-10-03,GER Bundesliga,Real Madrid,Manchester City,5,3
1.75,4.66,3.48,2,2015-11-27,GER Bundesliga,Milan,Liverpool,0,5
1.32,4.07,5.18,1,2012-12-06,SPA LaLiga,Chelsea,Liverpool,5,1
1.96,4.34,4.76,1,2010-09-04,ENG PL,Juventus,Manchester City,5,4
3.74,3.24,4.0,X,2013-11-17,FRA Ligue 1,Milan,Real Madrid,5,5
1.48,4.71,2.37,2,2015-09-10,GER Bundesliga,Liverpool,Bayern,3,5
1.9,2.84,5.69,2,2010-01-23,GER Bundesliga,Manchester City,Bayern,0,4
4.81,3.84,4.84,X,2020-06-06,SPA LaLiga,Manchester City,Inter,0,0
1.47,3.37,1.71,X,2020-08-15,FRA Ligue 1,Manchester City,Real Madrid,2,2
1.22,5.23,5.45,1,2011-03-08,FRA Ligue 1,Real Madrid,Milan,2,0
3.94,4.3,5.7,2,2010-12-11,ITA Serie A,Juventus,Barcelona,1,2
4.24,3.82,4.28,1,2018-04-08,ITA Serie A,Juventus,Bayern,1,0
3.23,3.08,3.37,2,2015-10-01,SPA LaLiga,PSG,Chelsea,2,4
2.36,3.62,5.07,2,2024-08-04,ENG PL,Inter,Liverpool,3,4
4.81,3.37,2.13,2,2012-02-02,SPA LaLiga,Barcelona,Milan,3,5
2.27,3.51,4.32,1,2020-04-04,FRA Ligue 1,Milan,Barcelona,3,2
1.62,3.63,1.57,2,2010-10-18,GER Bundesliga,PSG,Chelsea,0,2
3.03,2.65,1.55,X,2014-01-28,FRA Ligue 1,Bayern,Inter,1,1
3.03,4.11,4.98,X,2017-05-13,ITA Serie A,Chelsea,Manchester City,2,2
3.29,4.32,1.58,2,2020-06-14,SPA LaLiga,Inter,Juventus,2,5
1.53,5.29,2.4,X,2024-10-15,GER Bundesliga,Real Madrid,Manchester City,1,1
1.27,3.7,2.47,2,2010-11-06,FRA Ligue 1,Chelsea,Inter,0,4
4.47,4.72,3.86,1,2014-04-22,SPA LaLiga,Chelsea,Inter,1,0
1.27,4.36,3.48,2,2021-10-18,ITA Serie A,Liverpool,PSG,0,4
1.8,3.99,2.29,X,2010-12-07,ENG PL,Barcelona,Inter,0,0
3.53,3.88,3.73,1,2016-03-21,SPA LaLiga,Bayern,Real Madrid,4,0
4.87,2.89,1.62,X,2018-09-13,SPA LaLiga,Manchester City,Juventus,5,5
1.89,5.1,3.84,2,2020-06-03,SPA LaLiga,Manchester City,PSG,1,5
4.15,3.8,5.39,2,2013-09-27,SPA LaLiga,Real Madrid,Milan,1,2
4.1,4.65,5.53,2,2019-02-02,FRA Ligue 1,Juventus,Chelsea,3,4
4.52,3.28,1.75,X,2014-08-16,SPA LaLiga,Bayern,Juventus,0,0
2.26,5.2,5.49,2,2014-06-15,SPA LaLiga,Barcelona,Chelsea,4,5
2.65,2.67,3.9,X,2021-01-06,ENG PL,Bayern,PSG,3,3
3.64,5.41,3.96,1,2013-05-27,ITA Serie A,Juventus,Barcelona,1,0
1.63,2.71,2.58,1,2018-04-16,GER Bundesliga,PSG,Real Madrid,5,2
3.4,3.47,5.88,2,2019-06-13,FRA Ligue 1,Milan,PSG,0,1
2.97,3.61,4.47,1,2017-06-15,GER Bundesliga,Milan,PSG,1,0
2.29,4.54,2.96,1,2013-07-27,FRA Ligue 1,Barcelona,Milan,3,0
2.95,4.89,1.67,2,2010-02-01,SPA LaLiga,Liverpool,Milan,2,4
4.22,3.97,3.3,2,2024-11-18,GER Bundesliga,Manchester City,Juventus,1,3
4.23,2.74,1.93,2,2019-11-22,ENG PL,Real Madrid,Juventus,0,3
1.29,4.4,2.02,2,2011-12-31,SPA LaLiga,Manchester City,Bayern,0,4
2.26,4.78,2.93,2,2019-08-30,FRA Ligue 1,Juventus,Inter,2,4
2.4,4.77,5.07,1,2023-07-07,ENG PL,Liverpool,Manchester City,5,2
3.21,3.28,1.99,1,2016-04-20,ITA Serie A,PSG,Barcelona,3,1
3.87,4.05,4.52,1,2024-12-04,ITA Serie A,Liverpool,Milan,5,2
2.16,5.01,5.72,1,2023-05-04,ITA Serie A,Real Madrid,Bayern,1,0
1.42,3.76,2.71,2,2018-10-15,ENG PL,Real Madrid,Milan,3,5
1.86,5.0,4.53,1,2022-05-12,ENG PL,Barcelona,Chelsea,4,1
1.56,3.91,2.92,1,2013-04-25,ITA Serie A,PSG,Real Madrid,4,3
4.8,4.08,5.61,1,2014-10-04,FRA Ligue 1,Juventus,Inter,5,0
1.89,3.57,2.0,2,2023-11-06,ITA Serie A,Liverpool,Manchester City,0,4
4.48,5.06,2.63,1,2022-12-05,SPA LaLiga,Barcelona,Juventus,2,0
4.6,4.17,4.27,1,2017-07-07,GER Bundesliga,PSG,Bayern,5,1
4.43,4.77,4.01,X,2012-03-15,FRA Ligue 1,Liverpool,Barcelona,2,2
3.86,3.7,2.68,2,2012-09-02,SPA LaLiga,Manchester City,Milan,3,4
1.21,4.96,3.41,X,2020-08-10,GER Bundesliga,Barcelona,Chelsea,1,1
3.07,4.86,5.44,X,2014-07-06,FRA Ligue 1,Inter,Real Madrid,5,5
4.45,4.44,5.99,2,2020-07-31,ENG PL,PSG,Chelsea,3,4
3.67,4.2,2.82,1,2017-01-12,SPA LaLiga,Bayern,Liverpool,4,0
3.33,5.46,3.52,X,2017-09-07,ITA Serie A,Chelsea,Bayern,0,0
1.77,3.54,3.5,1,2011-01-12,ENG PL,Real Madrid,Manchester City,1,0
4.84,4.58,5.95,2,2021-08-04,SPA LaLiga,Inter,Juventus,0,5
3.43,4.02,4.13,2,2011-10-10,SPA LaLiga,Manchester City,Real Madrid,4,5
3.76,5.14,4.52,2,2023-11-20,ITA Serie A,Manchester City,Chelsea,3,4
2.19,5.38,1.74,2,2020-11-10,GER Bundesliga,Liverpool,Milan,3,5
2.72,4.48,2.8,1,2015-04-03,ENG PL,Real Madrid,Chelsea,3,0
1.96,5.19,4.61,1,2024-10-10,ITA Serie A,Manchester City,Barcelona,4,1
2.48,5.11,5.05,1,2023-04-01,GER Bundesliga,Liverpool,Juventus,5,1
1.83,5.07,3.96,2,2018-08-31,FRA Ligue 1,Bayern,Barcelona,1,2
3.77,5.03,5.69,2,2023-10-20,SPA LaLiga,Inter,PSG,0,4
3.8,4.54,4.07,1,2020-04-04,GER Bundesliga,Bayern,PSG,2,1
3.94,4.59,2.9,2,2015-08-03,ENG PL,PSG,Real Madrid,0,4
3.68,4.05,5.0,X,2012-06-24,FRA Ligue 1,Juventus,PSG,1,1
3.88,4.27,3.29,2,2024-04-25,SPA LaLiga,Real Madrid,Manchester City,3,5
4.64,2.59,4.83,2,2013-03-01,FRA Ligue 1,Juventus,Barcelona,1,2
3.01,4.94,5.87,1,2023-10-30,FRA Ligue 1,Juventus,Bayern,4,0
2.56,5.33,3.47,1,2013-04-21,GER Bundesliga,Barcelona,Liverpool,3,2
1.54,5.17,5.03,X,2022-04-03,FRA Ligue 1,PSG,Milan,1,1
2.92,2.87,2.28,1,2010-12-22,ENG PL,Bayern,Barcelona,3,1
2.82,4.67,3.15,2,2023-04-18,ITA Serie A,Real Madrid,Manchester City,0,4
1.57,4.81,5.7,2,2019-05-15,GER Bundesliga,Inter,Real Madrid,4,5
4.98,4.33,3.95,1,2019-07-13,SPA LaLiga,PSG,Real Madrid,5,1
1.76,5.37,5.81,2,2015-06-09,SPA LaLiga,Barcelona,PSG,3,5
2.89,4.99,2.55,2,2020-07-04,GER Bundesliga,Milan,PSG,0,2
3.85,2.56,1.91,1,2010-05-08,SPA LaLiga,Barcelona,Manchester City,3,2
4.21,4.01,4.97,1,2021-08-03,GER Bundesliga,Barcelona,Juventus,4,0
3.57,2.83,4.66,X,2023-04-03,ITA Serie A,Barcelona,PSG,5,5
3.69,3.0,4.43,2,2016-11-30,ENG PL,Liverpool,Bayern,0,4
4.97,3.31,2.27,X,2021-12-08,SPA LaLiga,Barcelona,Inter,2,2
4.68,3.35,4.92,2,2014-03-09,SPA LaLiga,PSG,Milan,2,5
2.48,3.39,3.57,1,2019-07-12,ITA Serie A,Milan,Liverpool,3,1
1.79,3.98,5.04,2,2018-07-27,FRA Ligue 1,Manchester City,PSG,1,3
3.75,2.69,3.47,2,2023-09-14,SPA LaLiga,PSG,Juventus,0,5
2.97,3.67,5.86,1,2022-01-19,SPA LaLiga,Chelsea,Real Madrid,5,1
3.99,4.27,5.39,1,2017-02-28,FRA Ligue 1,Juventus,Inter,5,3
1.99,5.32,5.53,2,2012-03-04,FRA Ligue 1,Barcelona,Juventus,2,3
2.64,3.61,2.75,2,2017-04-07,ITA Serie A,Juventus,PSG,1,2
3.44,3.63,4.24,2,2024-07-25,GER Bundesliga,Chelsea,Inter,2,4
1.6,2.76,1.55,2,2013-07-20,ITA Serie A,PSG,Juventus,2,3
2.87,4.24,4.31,1,2016-01-06,FRA Ligue 1,Inter,Barcelona,3,0
4.39,3.55,5.99,X,2023-09-26,SPA LaLiga,Real Madrid,Milan,2,2
2.8,4.94,4.57,2,2015-06-24,SPA LaLiga,Manchester City,Juventus,4,5
4.06,3.64,5.4,1,2018-10-28,ENG PL,Inter,Bayern,5,4
3.84,2.67,3.99,2,2023-07-14,GER Bundesliga,Juventus,Barcelona,0,1
4.19,3.36,4.41,1,2023-10-25,FRA Ligue 1,PSG,Real Madrid,1,0
2.23,4.17,3.29,2,2011-10-22,GER Bundesliga,Milan,Manchester City,3,4
4.3,4.95,4.38,X,2019-12-01,ITA Serie A,Manchester City,Barcelona,4,4
1.68,3.17,4.98,1,2020-02-28,SPA LaLiga,Chelsea,Barcelona,4,3
1.66,4.97,3.03,1,2022-07-01,ITA Serie A,Milan,Manchester City,1,0
3.95,4.27,4.71,1,2024-09-15,GER Bundesliga,Bayern,Chelsea,5,0
2.47,5.3,4.18,2,2011-12-26,ENG PL,Juventus,Barcelona,2,5
1.77,4.17,2.65,1,2018-06-09,SPA LaLiga,PSG,Juventus,3,1
1.87,3.21,2.06,1,2010-02-23,GER Bundesliga,PSG,Inter,3,1
4.06,4.59,3.08,1,2021-02-19,ENG PL,Liverpool,Manchester City,2,0
2.27,4.87,5.27,1,2014-04-12,ITA Serie A,Manchester City,Real Madrid,4,3
4.98,3.5,2.95,1,2014-07-19,ENG PL,PSG,Manchester City,3,0
4.21,2.94,3.38,X,2023-01-20,ENG PL,Inter,Liverpool,3,3
3.69,4.06,1.68,1,2013-05-11,SPA LaLiga,Inter,Bayern,2,1
2.17,4.92,5.61,X,2015-11-24,SPA LaLiga,Bayern,Milan,4,4
4.67,4.8,4.56,X,2017-08-23,ENG PL,Chelsea,Barcelona,2,2
4.65,3.47,3.8,2,2011-04-25,FRA Ligue 1,Chelsea,Juventus,1,4
3.21,2.79,5.73,2,2012-01-02,FRA Ligue 1,Bayern,Barcelona,0,4
2.19,3.28,5.12,X,2019-12-16,ITA Serie A,Milan,Real Madrid,3,3
2.25,3.34,2.75,2,2013-11-23,GER Bundesliga,Milan,Inter,0,5
3.21,3.19,5.28,1,2012-11-19,ENG PL,Liverpool,Chelsea,4,1
3.66,2.93,5.57,1,2012-05-17,GER Bundesliga,Manchester City,Liverpool,4,2
4.17,3.9,2.83,1,2011-07-22,GER Bundesliga,Bayern,PSG,5,4
3.81,4.99,2.45,1,2012-05-02,GER Bundesliga,Bayern,Liverpool,3,2
4.02,3.59,4.92,2,2023-10-21,ITA Serie A,Inter,Liverpool,2,3
4.08,3.77,3.29,1,2011-03-22,ENG PL,PSG,Bayern,5,3
3.98,4.29,2.14,1,2019-05-20,SPA LaLiga,Barcelona,Bayern,5,1
4.14,5.45,2.21,2,2022-08-05,SPA LaLiga,Inter,PSG,2,4
4.52,3.59,5.41,2,2011-09-26,FRA Ligue 1,Liverpool,Barcelona,0,2
2.15,2.9,1.95,1,2021-09-20,ENG PL,Milan,Barcelona,4,3
3.62,4.57,3.28,2,2020-01-12,GER Bundesliga,Barcelona,Real Madrid,0,2
2.67,5.33,5.86,1,2015-10-06,ENG PL,Juventus,Milan,3,2
2.39,4.72,1.74,1,2023-07-13,ITA Serie A,Real Madrid,Milan,5,3
2.96,3.96,2.44,1,2016-03-14,GER Bundesliga,Juventus,Inter,5,4
4.24,3.35,3.3,X,2015-09-16,ITA Serie A,Chelsea,Inter,4,4
4.63,4.72,4.99,1,2015-06-14,ENG PL,Chelsea,Barcelona,3,0
1.73,3.84,5.69,1,2010-09-15,GER Bundesliga,Inter,PSG,2,1
4.55,5.3,5.43,1,2013-04-09,ENG PL,Real Madrid,Barcelona,4,0
2.71,3.78,5.36,2,2011-08-27,ENG PL,Real Madrid,Manchester City,2,3
3.94,4.01,3.33,1,2017-06-20,ITA Serie A,Barcelona,Juventus,4,0
2.22,3.88,5.94,X,2016-11-12,FRA Ligue 1,Chelsea,Barcelona,5,5
3.9,4.29,3.54,X,2014-09-21,FRA Ligue 1,Inter,Manchester City,5,5
4.82,2.51,2.56,X,2024-06-05,GER Bundesliga,Milan,PSG,5,5
1.51,5.14,1.58,X,2015-08-23,SPA LaLiga,Manchester City,Chelsea,0,0
2.28,2.9,4.94,X,2016-11-13,ENG PL,Chelsea,PSG,3,3
2.2,2.91,4.38,2,2012-08-05,ITA Serie A,Chelsea,Juventus,2,5
4.72,3.38,3.14,X,2011-07-30,SPA LaLiga,Milan,Bayern,1,1
4.24,3.47,5.92,2,2020-12-25,ITA Serie A,Inter,PSG,1,5
2.45,3.58,5.65,1,2016-12-23,ENG PL,Milan,Inter,5,4
3.59,3.08,1.76,1,2024-04-18,FRA Ligue 1,Juventus,Real Madrid,5,2
4.06,2.92,4.07,2,2019-04-28,ENG PL,Juventus,Real Madrid,1,2
3.75,3.04,1.71,2,2016-06-25,ENG PL,Liverpool,Inter,1,4
1.34,3.49,2.06,1,2021-07-28,SPA LaLiga,Liverpool,Bayern,2,0
3.67,5.11,5.42,X,2022-07-16,GER Bundesliga,Juventus,Milan,5,5
2.69,3.21,4.02,2,2023-09-06,FRA Ligue 1,Liverpool,Juventus,1,4
2.1,2.69,5.69,1,2021-03-17,ENG PL,Real Madrid,Milan,2,1
1.85,2.81,3.18,X,2011-01-12,ENG PL,Manchester City,PSG,0,0
2.66,2.97,2.12,X,2016-03-10,ITA Serie A,Inter,Manchester City,3,3
2.9,3.73,2.19,X,2012-01-23,ENG PL,Real Madrid,Inter,3,3
3.11,4.23,3.39,1,2012-12-30,ENG PL,PSG,Barcelona,5,4
3.16,4.67,3.24,2,2015-07-24,ENG PL,Manchester City,Bayern,1,4
1.42,4.19,5.72,2,2017-09-20,ENG PL,PSG,Real Madrid,3,5
3.26,5.13,4.55,1,2022-01-03,ITA Serie A,PSG,Juventus,3,1
1.61,3.15,1.84,1,2024-04-28,SPA LaLiga,PSG,Manchester City,4,2
2.59,5.19,2.03,X,2014-01-28,SPA LaLiga,Milan,Juventus,4,4
1.2,4.82,5.39,1,2020-09-04,FRA Ligue 1,Milan,Chelsea,4,3
2.65,4.8,5.15,2,2011-05-28,GER Bundesliga,PSG,Real Madrid,2,4
1.63,4.35,2.56,X,2022-07-22,GER Bundesliga,Juventus,PSG,0,0
4.16,3.13,4.91,1,2021-09-06,ITA Serie A,Manchester City,Milan,3,0
4.81,5.0,5.21,1,2015-10-10,GER Bundesliga,Barcelona,Manchester City,3,2
3.14,4.91,2.15,X,2011-07-21,SPA LaLiga,Barcelona,Manchester City,3,3
4.81,3.67,4.64,1,2020-09-29,FRA Ligue 1,PSG,Juventus,5,4
4.0,4.98,5.54,X,2015-05-26,FRA Ligue 1,Barcelona,Manchester City,4,4
4.77,2.63,3.43,X,2011-04-12,ITA Serie A,Bayern,PSG,0,0
2.03,3.94,4.88,2,2021-07-13,FRA Ligue 1,Juventus,Manchester City,2,5
3.64,4.72,5.6,X,2012-05-23,SPA LaLiga,Barcelona,Milan,0,0
4.74,4.4,1.96,1,2021-02-16,ITA Serie A,Inter,Milan,5,4
3.08,5.44,3.1,X,2016-12-03,ITA Serie A,Inter,Milan,2,2
3.22,4.98,4.88,2,2024-02-22,FRA Ligue 1,PSG,Bayern,0,2
2.78,5.42,5.49,X,2019-06-19,GER Bundesliga,Barcelona,Real Madrid,4,4
1.93,4.48,1.74,2,2018-02-15,GER Bundesliga,Real Madrid,Inter,0,5
4.56,4.85,1.72,2,2012-06-09,FRA Ligue 1,PSG,Chelsea,0,2
4.22,3.14,1.75,2,2020-02-01,ITA Serie A,Juventus,PSG,3,4
3.94,3.47,5.42,2,2022-10-30,ITA Serie A,Juventus,Inter,1,5
3.92,4.99,5.05,2,2023-06-18,ITA Serie A,Manchester City,Bayern,1,2
1.82,3.13,5.23,1,2023-05-25,SPA LaLiga,PSG,Milan,1,0
2.23,2.74,2.6,2,2011-02-16,GER Bundesliga,PSG,Milan,1,2
1.42,4.87,2.22,1,2013-01-05,ITA Serie A,Liverpool,Milan,5,4
3.77,5.39,3.88,2,2011-05-12,FRA Ligue 1,Milan,Juventus,1,2
3.68,2.52,5.03,X,2018-10-20,ENG PL,Real Madrid,Bayern,3,3
1.41,4.67,4.62,X,2019-08-08,SPA LaLiga,Juventus,Real Madrid,5,5
4.92,5.16,4.48,X,2021-09-22,GER Bundesliga,Milan,Inter,5,5
2.79,2.82,4.14,X,2016-01-03,SPA LaLiga,Barcelona,Juventus,0,0
1.53,5.45,3.79,X,2024-08-06,GER Bundesliga,Inter,Milan,3,3
1.56,3.34,3.39,2,2019-05-03,ENG PL,Barcelona,Bayern,0,1
4.94,4.18,4.55,2,2010-05-23,ITA Serie A,Barcelona,PSG,0,4
2.51,2.98,1.89,2,2011-11-23,ENG PL,Inter,Chelsea,2,5
3.03,4.87,2.13,2,2023-10-29,ITA Serie A,Chelsea,Manchester City,2,5
3.03,2.93,4.22,1,2011-11-01,SPA LaLiga,Milan,Chelsea,4,0
4.99,4.55,2.59,2,2017-12-26,ENG PL,Chelsea,Manchester City,4,5
1.92,4.42,2.59,1,2020-04-29,FRA Ligue 1,PSG,Bayern,2,0
4.24,3.52,5.15,1,2014-05-10,FRA Ligue 1,Bayern,Juventus,2,1
2.73,4.22,1.81,2,2011-07-17,GER Bundesliga,Bayern,Chelsea,2,5
2.79,3.06,3.41,1,2020-12-06,FRA Ligue 1,Real Madrid,Manchester City,5,1
4.43,3.3,2.95,2,2010-12-25,ITA Serie A,Juventus,Chelsea,1,2
1.98,4.6,2.07,1,2011-06-22,ITA Serie A,Manchester City,Liverpool,5,0
